id,phase1_dps,phase2_dps,phase3_dps,FK_player_id
1,39408.76,34437.41,32287.74,Fliessa.5386
2,26441.95,29225.53,28728.16,DieJenny.9754
3,37448.5,43767.88,31764.79,Timmii Duesentrieb.9061
4,15529.89,17634.2,15003.58,oPeet.1702
5,37606.5,45897.29,40222.74,Louv.4903
6,4246.73,2958.9,3202.15,Danel.8573
7,33120.0,29122.94,28383.58,Angefraggt.9651
8,32406.24,29107.65,27671.7,Entity Of Sin.1859
9,22082.22,18269.1,16966.01,CuChullaInn.5468
10,45614.06,44304.9,45193.85,PressXToDash.3194
11,15726.56,16351.06,8309.64,Wasaabii.4605
12,1537.02,1920.44,1676.79,Jetterson.8547
13,17709.09,17800.65,7402.14,jakobtrygg.1463
14,15193.86,13584.34,242.5,Maartje.2618
15,5296.31,11177.48,748.21,Summus deus.8736
16,1937.02,1490.06,1433.57,ETS Green.6153
17,17698.3,11431.98,5121.25,adam pyre.2789
18,13842.67,11493.79,4329.64,TheJuste.9743
19,15425.1,14786.59,1595.54,OliOliOxenFree.7814
20,17250.38,13364.71,1585.54,Nyter.1270
21,2176.83,2418.71,1855.37,eris.9654
22,17364.08,20396.05,19198.83,Ruthless.6521
23,39031.47,39727.11,42016.83,anorange.1056
24,44958.79,33693.52,25311.39,Seringar.7954
25,43608.68,46074.26,45430.28,Monkey Monk.5768
26,39709.28,43998.63,41266.09,Ranging Bowman.8346
27,41902.83,42783.67,42980.18,Mister Prime.1357
28,4141.21,4821.72,4692.81,acumen.1980
29,20026.19,20450.86,23253.63,Xilicks.9547
30,39945.13,43466.17,43323.59,Remysama.1045
31,1774.92,1897.4,1575.57,MikiSayaka.4163
32,37201.81,35905.65,46667.03,Kurow.6973
33,19707.93,19600.18,21390.66,Bochero.6519
34,13211.58,18149.52,19818.35,Dark Lurker.2781
35,10435.26,26324.11,40738.2,GlobalReverse.8543
36,7002.59,8656.19,10656.27,Compendium II.1390
37,26179.72,28561.36,30668.86,CloakedMoose.7428
38,15712.62,17210.82,20977.25,Shirobako.4937
39,30168.83,29398.46,42464.02,DarkstarChimaera.5120
40,37141.01,36615.89,37051.36,UntitledDoc.3479
41,25765.44,20841.42,23787.33,ELXiLeF.1572
42,2430.1,2482.16,2516.03,Chris.6897
43,32824.85,31703.41,35686.5,giovannimartino.8615
44,35096.87,23625.88,36860.17,Eternal.4789
45,15368.44,12423.32,18086.6,Lucifure.9326
46,12011.53,8051.11,7714.77,danye.9672
47,38018.99,34004.6,41871.9,KitKat.5374
48,20825.96,18061.22,27178.47,one.4526
49,34516.71,33641.28,41222.97,blackicedragon.3579
50,35783.09,34713.38,46161.3,Naro.4930
51,6840.8,4317.32,5515.38,Cheese.6352
52,30451.58,29068.52,31112.76,Emrakul.3924
53,33667.01,30570.03,31225.67,Nirvash.1836
54,39212.84,41845.96,45409.29,Frank.5183
55,22810.6,19864.01,29589.12,HelloWorld.9624
56,36056.09,38776.27,36493.65,Powermath.8279
57,7894.28,6994.25,11093.33,Metallis.6105
58,4300.92,4992.14,5321.45,Bisck.7861
59,26477.76,29988.1,27110.94,fohtoh.2640
60,22342.79,23539.91,25588.29,bakedoreo.1075
61,2743.96,3041.05,2648.58,eris.9654
62,46390.94,47763.24,46904.36,Mister Prime.1357
63,0.0,0.0,0.0,anorange.1056
64,33150.39,37099.49,37070.49,Ranging Bowman.8346
65,17707.92,16131.71,15162.99,Ruthless.6521
66,26691.06,22506.16,25967.91,Monkey Monk.5768
67,4422.54,5536.22,6216.86,acumen.1980
68,34670.94,35174.03,34022.73,Seringar.7954
69,40981.72,43190.54,23495.96,Remysama.1045
70,26453.44,25015.14,28501.77,Xilicks.9547
71,25441.92,25247.17,24654.54,Mo Gainz.2039
72,2089.62,1914.88,756.71,mirrorcle.5709
73,19030.92,13910.19,14912.38,Middy.5240
74,29383.95,21329.84,25648.67,RyuDragnier.9476
75,36471.43,35290.49,47800.18,Red Maddness.2690
76,34271.7,34042.18,47797.42,Korakinos.3128
77,6310.59,4485.42,5781.07,rowanne.5012
78,22653.89,23250.0,24258.64,Ben.3610
79,21244.81,25422.83,23957.31,Gailen.2547
80,13101.68,14437.04,10346.5,Chief.7143
81,8648.94,5727.1,10280.51,Feria.9685
82,43837.92,41562.2,37196.19,monstar.5934
83,20113.2,22948.53,23261.28,Ryumi.5102
84,43619.08,42681.08,38125.16,mahasona.1945
85,26152.64,27942.43,29051.98,Jenny.2347
86,32918.84,33370.77,39807.0,waterwar.8240
87,38668.42,44111.16,47511.21,Nuia.2513
88,43871.94,41954.17,45405.71,Radiant.9417
89,3849.89,6217.07,6397.66,ZliDe.2594
90,18291.02,20508.88,19296.89,wolfgang.1902
91,10636.15,16432.02,19676.41,Kanelao.1583
92,37401.7,31579.38,41421.57,Dansa.1860
93,40760.19,34924.92,40594.55,Erestron.5284
94,23175.47,22864.84,12972.74,Zacharion.8614
95,6769.19,5987.39,5438.34,Maze.6739
96,20088.81,16887.2,14358.23,Fliessa.5386
97,32528.79,34796.37,35562.91,NotThisGamePLS.6589
98,24465.44,25018.98,17463.32,Kogut.7895
99,2699.22,2640.56,2376.43,alphawookie.2463
100,6774.42,6431.72,8451.68,casjopea.7139
101,18463.01,18303.66,19483.85,Bloodseeker.2043
102,2049.55,1744.96,1700.85,hierpiepts.5241
103,25660.25,20419.94,21313.05,GsusOD.3761
104,23535.37,22307.23,23689.89,Skrillor.3279
105,22138.79,21611.9,21397.97,Delusion.9104
106,40199.27,42766.69,45551.21,Mewone.3247
107,17250.56,17442.07,19605.27,RevanAC.1293
108,2107.98,2724.47,2297.72,Linaith.2375
109,38076.69,40884.7,42285.22,Feary.8740
110,25662.67,23268.27,21053.35,Max Zero.2167
111,2262.89,1256.0,212.62,can.6304
112,8229.93,6827.11,0.0,HuNTeR.5690
113,3986.8,3174.0,1563.69,jacanaro.9512
114,2285.73,1645.59,100.58,seb.4073
115,23197.84,22980.0,0.0,Xtrem.4931
116,32275.69,31515.74,4498.16,Snow.4017
117,2552.0,1717.3,19.51,Fearis.8643
118,28229.49,27609.57,0.58,Ssalg.1205
119,19800.87,20308.95,133.4,yayuuu.9420
120,44084.73,35156.58,375.05,Arkadia.9432
121,39994.23,44834.85,45382.49,Frigid.3456
122,16339.89,17808.86,16565.85,Shinobi Monkeys.2683
123,20720.45,21391.77,21032.96,hg awal.5438
124,22970.22,20866.32,21861.74,Hakawne.8756
125,2273.26,5040.78,5224.81,Kye.5240
126,29420.64,30869.97,31011.81,Ryuzlin.1587
127,22708.58,18149.04,18201.55,vere.4935
128,4066.46,3661.44,3972.18,Nuunes.5046
129,24800.89,30419.85,6594.41,Hooopso.9873
130,25284.23,25899.7,20198.0,GoobyWezHree.3720
131,3504.05,3140.65,2926.28,Belmur.8596
132,34953.06,28940.31,26884.11,Earth Hidden.8253
133,22637.66,22617.88,13522.29,ByteA.6893
134,37542.52,34334.59,34683.91,Miyuki.6827
135,15278.86,12478.87,13597.58,schulzki.1862
136,6337.0,5784.79,3255.78,LincoHd.4597
137,30457.18,27379.09,25435.26,SmileJr.8159
138,28233.21,24054.76,27519.11,Hatless.8354
139,35485.89,34141.76,31477.47,GHOST.5780
140,12749.55,14879.77,18074.79,Tapsi.9864
141,5123.68,2566.96,2635.58,yojimbo.6821
142,17213.68,20260.88,13257.67,Legacy.3608
143,5098.92,9628.45,0.0,Ruby.4713
144,8519.2,7881.35,0.47,CreationP.2058
145,15676.42,16136.24,303.72,Eiskalt.5946
146,9636.46,8682.82,338.14,ocean.4027
147,30116.5,30848.61,8937.21,Garion.9874
148,2593.8,3255.9,967.44,Rencobog.6975
149,26259.82,25208.41,398.37,Rouky.3751
150,34794.0,39035.24,15286.51,BlessedBigBoi.5324
151,1759.52,3443.76,758.63,VanSell.9713
152,17987.88,8026.67,1811.1,Nanileyes.2395
153,15876.83,11241.64,149.59,Azlirus.9034
154,29305.19,29441.58,6097.12,Rhomulos.2089
155,29909.69,30295.49,4556.99,Florian.6734
156,2378.1,374.53,710.14,dynamogg.4750
157,23996.21,19826.44,11.23,Sixmb.9234
158,15635.64,12678.79,3467.12,Apnesia.8635
159,28861.74,21297.05,51.23,Marcekk.3945
160,13165.33,15002.79,3152.88,takashi.5902
161,2129.72,1829.01,2889.81,Nkio.3078
162,24324.15,17973.82,22734.88,Hikikomori.3497
163,12009.18,14308.47,14152.63,Hukabuba.4107
164,22107.44,18889.49,23990.93,Artteon.9561
165,38264.57,42677.74,45019.21,Claire.8079
166,36086.59,30376.91,39759.81,Skybud.5294
167,39321.25,43642.07,47281.53,HawkAlmighty.1057
168,3228.21,3257.42,2964.41,Aralis.7249
169,17778.38,16131.56,20618.08,Darane.1629
170,21054.09,18050.11,18866.33,geronimo.8054
171,23448.59,20285.25,22054.96,gabe.5123
172,16007.55,17119.26,20697.16,Ithyphallophobie.5708
173,6164.78,5842.6,6152.05,Statur.9785
174,34135.24,35014.78,43619.31,Kaelezar.4638
175,17662.74,12278.55,13227.93,Malroth.4529
176,29071.3,27923.54,28088.36,Aeom.6708
177,5927.64,4874.25,4331.99,Zaratusa.7615
178,21946.77,20320.68,5160.54,Maximillion.3425
179,33169.91,38545.43,34030.97,Crucey.9486
180,36805.1,41227.05,40580.31,DonCapitano.2390
181,5780.64,5792.0,0.0,Sersch.1326
182,26647.78,15518.1,0.0,sua cuique persona.8439
183,26970.82,24512.03,0.0,MPropper.7861
184,42840.38,40673.34,1429.65,Warlock.7684
185,32324.15,30233.11,0.0,inu.8734
186,19017.57,1199.27,0.0,icke.6453
187,22637.95,6729.83,0.0,Don.9705
188,17808.42,11151.71,0.0,xTaddelx.9651
189,22508.89,21077.95,5064.04,Arashid.7943
190,11313.22,7638.29,5479.12,StealPaP.4765
191,34057.85,31365.57,36858.75,tauntt.6438
192,35947.28,28322.75,37240.94,Singularity.6058
193,21251.91,17413.69,20727.83,cozyboy.1860
194,5424.06,4027.45,2838.42,Hazael.4796
195,18754.17,15717.13,18262.93,scrubdidada.7395
196,1727.61,1442.08,1708.24,Retzu.1364
197,42834.17,37958.84,41532.37,Mister Prime.1357
198,15839.46,18475.64,19804.16,Kaiser.3106
199,15877.5,15311.24,17949.64,TheDarkInside.7568
200,15173.87,19227.9,19621.43,Toxon.3865
201,12574.85,12114.67,14778.37,Ceron.4730
202,4428.17,4616.44,6862.88,Hawkeye.4580
203,20183.23,17025.87,21510.8,Pixie.1982
204,18726.77,19789.29,12902.88,Shasca.2809
205,27714.02,28503.86,33621.53,NoPainNoGain.2308
206,31687.74,32120.03,33892.88,Don rOx.7160
207,41641.02,40375.87,38532.9,Desruc.1295
208,3644.61,2828.72,3337.49,koiikayla.7142
209,22403.61,22592.07,25470.21,Petah.1632
210,23562.64,20007.72,26386.92,TheLastHuntress.6104
211,16283.98,11560.79,19763.2,Lojiin.8109
212,23272.5,25420.2,32572.6,zakkles.4158
213,4760.55,3493.81,3870.86,glasseye.7365
214,29356.04,31578.63,35852.99,Shrines.1352
215,38162.09,32144.7,39406.78,Scooby.5943
216,33919.73,25569.44,32728.7,The Viceroy.3718
217,23480.96,23451.47,34172.04,ZettaHydrophile.6714
218,17651.15,17731.73,18258.14,Brother Brutality.8795
219,17256.84,13828.88,17781.07,Reality.9256
220,4743.6,5001.57,5693.55,Ivory.1635
221,3996.41,2993.39,0.0,bramoboy.6743
222,15094.07,14681.04,1848.84,MesriN.8372
223,12145.79,9393.2,2452.46,Dicewizard.9648
224,23075.93,20739.15,4.06,Brungg.8109
225,25161.47,4232.68,0.0,SaigoRyuu.5196
226,22081.75,28241.23,0.0,Theloverboiiii.6574
227,2172.12,2437.67,73.62,Dschoi.7280
228,39401.02,12569.23,0.0,Scorgrim.5290
229,35940.0,28773.58,0.0,PlatinDark.6195
230,37716.21,34298.75,3015.8,Coldi.9745
231,31691.17,27737.54,26975.65,Jupp.4570
232,5876.24,2132.91,2287.45,Yingling.7109
233,39114.16,35920.14,38647.82,doenerfritze.2648
234,30720.37,23501.05,21554.72,JotGeh.8047
235,25759.33,15969.55,23528.59,Taniniver BlindDragon.9503
236,5735.37,4667.4,3984.06,Mutator.7981
237,42418.72,30252.71,43104.24,Noisii.2079
238,23744.06,24230.45,15623.4,nenormalen.7940
239,42635.6,42522.18,40105.25,Brohm.1073
240,18614.93,17040.79,18010.24,Kriggi.3920
241,22244.45,23400.68,25532.81,Zindaar.6203
242,18526.49,17776.53,22238.66,VirtualPuppy.2084
243,16217.93,15535.15,20105.2,Domlek.7918
244,19801.22,21518.74,26366.76,Zinwrath.6358
245,25013.67,23651.82,19466.78,RuntimeTheCat.5341
246,26784.86,24190.18,28811.85,Steviet.9184
247,1880.8,2938.53,2249.86,Orchidea.6820
248,20590.91,23942.82,24755.4,Kirotalis.2619
249,36232.38,38567.88,43025.89,Bucolic.1470
250,21727.04,25885.97,23678.69,ZiOX.7941
251,4079.96,4192.44,4108.18,Lethys.7864
252,39374.66,41711.46,29910.68,Fefe.5702
253,19639.08,23647.03,12160.79,oingo boingo.7095
254,37269.04,40566.18,0.0,marshmallow.4185
255,42867.47,32982.6,32125.69,calh.8154
256,35083.69,34622.76,0.0,Nasvaroth.7498
257,26218.31,28331.59,0.0,Tharan.9085
258,24370.44,21418.13,16633.17,OskHere.1095
259,44442.13,41715.41,0.0,Alarishct.7509
260,33632.85,32303.09,33551.11,yume.4327
261,5461.2,4375.89,6490.73,Eloneris.4682
262,39280.87,39227.98,31200.19,Ssalg.1205
263,25593.28,28739.51,28617.09,Segylos.2861
264,31011.75,37498.5,42085.38,PhilViola.3908
265,34388.28,40139.05,37102.72,Duplad.3708
266,11348.72,18920.49,25618.99,Rogue Assassin.4602
267,4378.74,5046.23,5229.78,Goomba.5019
268,32491.8,43223.62,44880.16,Andwrs.2960
269,18720.71,22452.21,22618.51,horvgab.4879
270,10876.01,16250.15,14174.59,BERNY.2308
271,5177.94,4631.93,5058.96,Kiruata Motaki.1250
272,31563.65,32975.36,27300.12,NoName.8059
273,19863.65,24122.12,19914.92,Elodrin.5409
274,35262.22,39364.71,23423.17,TheRollingSage.7489
275,27737.62,24278.46,24348.11,Espav.4270
276,15538.29,14995.59,9829.13,StarBound.1804
277,41378.86,47604.22,28229.55,CaptainBloodloss.5732
278,24982.06,20201.41,25721.94,DeusEx.5726
279,31050.67,32393.1,15729.79,Marcimio.6291
280,8310.1,7888.82,6069.29,GLMEK.4019
281,5974.26,5156.78,6607.01,Dumpling.9867
282,19442.2,18750.7,17962.85,Ferral.9043
283,36670.34,33443.82,33147.4,Dux.9803
284,27989.92,30083.24,37931.18,Grzechu.7423
285,23859.15,23518.49,24033.73,strawberryhunter.6458
286,9908.44,5678.94,4487.74,janek.4306
287,17373.39,15047.31,10402.29,Anonymous Player.3079
288,1879.13,5199.35,5076.83,Helius.5310
289,29930.74,30643.52,35489.37,BMKLD.4602
290,27114.05,26373.39,13463.69,Howl.6407
291,14824.4,12082.55,4246.17,RoxasEnds.4102
292,25413.55,11157.95,0.0,Slashy Lass.1854
293,3843.01,1975.12,0.0,yevvie.2590
294,27364.99,20107.2,486.38,DarmadaTV.9521
295,33900.27,27901.8,0.0,panterm.6825
296,16073.55,10211.62,5727.45,Oneleaf.7980
297,28426.85,31440.19,0.0,linkfs.5690
298,27309.01,21443.2,3340.64,Nokaze.3182
299,4294.96,3732.63,1.28,Tuk Norris.8732
300,19280.93,18551.78,0.0,Toast.6459
301,23084.21,19310.57,24449.67,SmaJLee.9360
302,1653.85,1645.07,1783.17,Wranos.4319
303,39432.24,39153.74,36825.8,mahasona.1945
304,34565.48,32577.4,36097.85,Bond.2409
305,16831.5,16338.7,19678.04,Noob for Ever.8975
306,2302.85,2209.95,2519.57,Rudee.9034
307,26396.62,28350.3,26683.01,Fliessa.5386
308,23318.59,19269.4,16607.85,mindthestep.4876
309,25108.09,23464.39,21583.53,Katian.3871
310,20571.63,22479.62,21938.42,Maze.6739
311,3739.54,2966.17,946.62,elfibulle.9768
312,24391.88,17950.91,3762.46,eMKay.4028
313,2248.67,2376.13,757.38,oO Eva Langue Pendue Oo.2075
314,10668.45,8998.15,1732.92,Jambii.2618
315,20953.58,15798.04,1623.85,Deathmax.9536
316,37691.62,37304.78,7407.69,Hadnes.3860
317,9580.62,7250.41,1700.0,Nybry.8791
318,2587.88,3834.74,1923.38,kilo.6384
319,19050.77,21022.22,5875.23,Yungko.3208
320,35590.84,42509.76,11548.31,Icarus.2513
321,3145.88,1981.69,972.66,Melanthra.6935
322,19207.5,18713.77,0.0,Curatex.4798
323,16623.81,11379.1,1984.69,Lumos.1432
324,27561.1,23690.58,658.91,S u Ff e R I Xx.6974
325,4650.31,4448.0,1762.19,Jura.3985
326,3931.02,3637.49,585.0,Fireblader.3142
327,25254.62,14359.71,0.0,nicnad.9173
328,24835.73,15244.99,0.0,KlAOink.8942
329,13032.38,7394.01,50.78,Sir rex.6814
330,19130.19,18039.79,991.25,Casual Hunter.1086
331,15726.56,16351.06,8309.64,Wasaabii.4605
332,1537.02,1920.44,1676.79,Jetterson.8547
333,17709.09,17800.65,7402.14,jakobtrygg.1463
334,15193.86,13584.34,242.5,Maartje.2618
335,5296.31,11177.48,748.21,Summus deus.8736
336,1937.02,1490.06,1433.57,ETS Green.6153
337,17698.3,11431.98,5121.25,adam pyre.2789
338,13842.67,11493.79,4329.64,TheJuste.9743
339,15425.1,14786.59,1595.54,OliOliOxenFree.7814
340,17250.38,13364.71,1585.54,Nyter.1270
341,2852.66,4305.93,3938.48,xxxime.9401
342,27816.04,21863.2,20970.56,eikofee.5768
343,33981.71,21591.27,32667.28,Alcybiade.5837
344,23885.41,17455.56,22544.47,Arandall.1473
345,34509.53,26968.12,27509.41,Oroo.6201
346,20525.44,16303.33,12297.7,Teiki.3519
347,6906.17,6851.8,5104.63,Ezelbys.8719
348,40620.98,38360.87,37214.02,Vorgoth.8597
349,17211.39,16006.85,13402.81,Alta.1904
350,28780.63,23021.72,37217.56,Nephilim.3907
351,40587.8,40644.18,32455.29,Power Schwein.1632
352,20770.28,23735.13,15749.23,Dudah.5947
353,2321.29,1688.69,1039.21,Perun.7628
354,25806.75,29401.26,20254.89,Deraj.5036
355,22073.06,24538.25,25147.18,Iaragnyl.9501
356,5590.3,501.21,4595.25,Norn.3612
357,26117.41,19151.83,13224.64,Aviana.7613
358,25333.5,19202.94,21027.99,Meraly.1598
359,20823.03,16349.72,17606.92,amnesi.9721
360,18511.38,18115.03,14425.25,Oojimee.7385
361,31349.42,32840.27,36860.57,Zaffre.7654
362,41111.58,42600.27,44792.88,Unomeriko.7104
363,18237.81,15850.77,21228.14,lolkannone.8205
364,6486.94,4331.25,7126.4,eVolqz.4653
365,27425.23,30751.12,30502.22,RevengeFox.6872
366,4471.68,1430.03,3828.32,lesslikeme.9623
367,38910.29,20232.1,32199.43,OrchideesSauvages.1693
368,14784.77,8154.36,7723.3,dancingbella.2357
369,15972.77,12756.78,17729.22,Black Widow.9248
370,53291.77,28150.16,43503.36,Werof.4382
371,13656.81,12209.61,12485.18,Zilel.4190
372,44682.24,41928.47,38129.59,Lobster.3164
373,46500.23,34091.56,45095.65,BobHopper.9570
374,38301.05,32622.42,20565.56,Puffin.2136
375,4240.26,1551.03,1454.74,Janan.2687
376,16042.7,17089.06,19423.91,PacThePhoenix.4820
377,27798.49,15170.39,12503.72,cody.6031
378,5842.76,6576.83,4929.94,SoloMona.7345
379,30536.45,30805.11,22473.36,Skari.2368
380,31912.04,28538.08,30678.76,ChickenOverlord.5763
381,2176.83,2418.71,1855.37,eris.9654
382,17364.08,20396.05,19198.83,Ruthless.6521
383,39031.47,39727.11,42016.83,anorange.1056
384,44958.79,33693.52,25311.39,Seringar.7954
385,43608.68,46074.26,45430.28,Monkey Monk.5768
386,39709.28,43998.63,41266.09,Ranging Bowman.8346
387,41902.83,42783.67,42980.18,Mister Prime.1357
388,4141.21,4821.72,4692.81,acumen.1980
389,20026.19,20450.86,23253.63,Xilicks.9547
390,39945.13,43466.17,43323.59,Remysama.1045
391,8257.55,4131.48,1035.1,Inoke.8793
392,25496.92,18213.21,46.94,eirewolf.2041
393,28547.7,26383.75,30.61,unknownai.4320
394,16845.5,10224.27,4812.65,FriendlyFire.6275
395,25802.67,27641.11,10744.49,Claus F Lester.8169
396,20346.35,12573.49,3268.78,Silverlock.9736
397,3557.55,4054.49,1127.55,Vezix.2059
398,22742.25,19841.71,5272.45,Quanunrion.5120
399,14853.73,12998.87,22.04,AxylCross.6192
400,26984.72,26451.87,10119.59,Saal.5126
401,45772.81,47002.94,41889.33,Chaos.6710
402,39353.19,37657.47,35527.86,dubs.2396
403,4605.86,3954.49,3685.3,Emilyna.1842
404,15062.56,13524.38,13135.09,Moze.9086
405,37239.02,40502.19,49535.79,Aussiemon.7418
406,37428.35,43152.04,42153.51,Aenderung.9514
407,14119.02,17044.19,13595.86,Dexithrill.4916
408,36706.53,36922.75,34618.67,Tae.9762
409,38478.91,44200.08,41916.95,Mun.7395
410,5226.21,5583.02,5116.0,Sorcerory.4832
411,19263.38,20445.41,21622.16,Requiem.1865
412,6513.58,7560.89,6906.85,Alykill.5374
413,29013.43,32503.32,27727.78,Arod.3982
414,28120.27,36091.99,30682.79,Matsuriko.4305
415,18410.95,26719.43,26611.56,Dragon.9176
416,38590.67,46436.96,40635.1,Balti.6870
417,23495.47,27597.63,29148.55,Belorn.2659
418,12841.89,17498.7,15704.36,attackme.5706
419,4735.57,7165.6,6571.59,andreiblue.8231
420,17611.07,21080.51,17391.48,Angelfall.4693
421,41104.37,36454.01,38759.13,Equelz.8561
422,21219.16,22026.99,27382.43,Simpli.4628
423,2463.79,2679.65,4890.24,Senator.1047
424,26873.75,28654.68,32234.25,Flauficopter.3768
425,30637.15,25586.38,20985.78,Warostar.6294
426,31964.89,27902.85,37061.47,Xia Allegra.4320
427,21583.2,20118.33,19117.81,Waldorn.5643
428,43205.66,45127.37,46324.43,Niiigel.5942
429,5839.74,5204.42,6729.31,Rinoku.1029
430,25798.51,24676.57,25411.35,flederfish.6439
431,17546.28,13097.2,19423.83,Erbs.6374
432,38327.87,38301.21,44438.03,aNDyJ.1596
433,2902.68,2988.1,3496.51,Marvin.4612
434,27075.57,26596.32,31281.34,ZeroKonuichi.9560
435,30433.66,30835.66,30332.81,Saurus.5361
436,21706.28,22446.21,30378.48,Constur.1396
437,19330.44,18704.2,24679.21,Maerfee.6781
438,23586.37,21105.77,30407.35,Rhacal.9418
439,5382.65,5200.82,3723.44,Genso.9056
440,28115.41,28972.64,27238.95,genesis.7251
441,21420.69,18510.14,26650.99,illiminator.5236
442,4685.83,5466.87,7705.39,Frezelot.4380
443,29171.5,30509.01,36861.62,Snowcat.9501
444,10280.02,9696.82,12071.7,Xentrophic.2453
445,32237.93,33784.0,38376.66,KellerChampion.5937
446,5698.98,5874.46,8505.85,Full Potato.7418
447,21597.31,20835.42,26021.32,Torum.8704
448,16980.81,19240.34,24753.67,Phoenixus.7651
449,19869.24,19787.59,21260.28,zlayra.5826
450,17903.4,17072.65,17447.04,Paramonic.3742
451,4399.7,3769.31,4986.84,Skyy.5380
452,31500.87,33306.64,39732.88,Bricker.4826
453,27666.87,30690.16,28885.88,marc.2134
454,39400.18,38088.91,40904.84,Cissalc.9402
455,13392.66,13998.97,17015.31,Tha Eem.1028
456,15001.07,21807.66,19320.19,Mysterion.9138
457,38670.63,42455.14,45689.06,Max.9137
458,32135.16,34959.1,37300.91,Deventh.2698
459,3553.61,5379.35,2736.12,Seleno.3054
460,20757.55,24032.34,22810.0,Moorga.5768
461,22924.57,22085.27,22197.7,Temeraire XIII.9816
462,18323.01,14811.79,26124.35,Paramonic.3742
463,13808.11,12174.22,10630.3,ToraRyu.9078
464,5329.75,4401.98,3813.4,Ghost.8153
465,23429.07,27303.03,28131.81,FiveGun.4681
466,3624.04,3227.85,3604.14,One.4976
467,13735.78,15857.42,14170.49,Kinderschubser.3927
468,38492.02,35393.53,36122.09,Warlock.7684
469,18000.15,18656.54,0.0,Gos max.2860
470,36188.43,33795.73,40012.12,Usian.1278
471,27091.53,31541.28,37362.01,Volrath.1096
472,15065.17,17130.83,16446.17,Aschentanz.4519
473,1899.39,1789.5,4254.86,Dyasthin.1352
474,23136.39,25799.81,33471.98,JVR IGS.3297
475,13322.53,14597.11,18193.07,Shen.9580
476,16730.87,16406.94,19268.79,Gohin.5913
